class_name,recording,n_unique_sources,exact_accuracy,ship_only_top1_accuracy,predicted_tanker_fraction,predicted_cargo_fraction,rejected_fraction
Tug,tug/20171120a-18/054508.wav,78,0.6538461538461539,0.7307692307692307,0.1794871794871795,0.02564102564102564,0.11538461538461539
Tug,tug/20171121-19/101117.wav,210,0.919047619047619,0.9380952380952381,0.014285714285714285,0.03333333333333333,0.009523809523809525
Tug,tug/20171122a-20/124609.wav,143,1.0,1.0,0.0,0.0,0.0
Tug,tug/20171124-22/012051.wav,126,0.9761904761904762,0.9841269841269841,0.0,0.0,0.007936507936507936
Tug,tug/20171127-23/065148.wav,58,1.0,1.0,0.0,0.0,0.0
Tug,tug/20171127a-24/105442.wav,350,0.9714285714285714,0.9885714285714285,0.002857142857142857,0.008571428571428572,0.002857142857142857
Tug,tug/20171128-25/052238.wav,184,1.0,1.0,0.0,0.0,0.0
Tug,tug/20171128b-27/120847.wav,103,1.0,1.0,0.0,0.0,0.0
Tug,tug/20171128d-29/193239.wav,46,1.0,1.0,0.0,0.0,0.0
Tug,tug/20171129-30/011700.wav,115,0.782608695652174,0.808695652173913,0.0,0.1826086956521739,0.0
Tug,tug/20171201-32/024235.wav,101,1.0,1.0,0.0,0.0,0.0
Tug,tug/20171201b-33/082249.wav,122,1.0,1.0,0.0,0.0,0.0
Tug,tug/20171201c-34/123228.wav,106,1.0,1.0,0.0,0.0,0.0
Tug,tug/20171201d-35/125826.wav,130,1.0,1.0,0.0,0.0,0.0
Tug,tug/20171201e-36/190230.wav,132,1.0,1.0,0.0,0.0,0.0
Tug,tug/20171202-37/071515.wav,71,0.9859154929577465,0.9859154929577465,0.0,0.0,0.014084507042253521
Tug,tug/20171202a-38/145149.wav,154,0.9935064935064936,1.0,0.0,0.0,0.0
Tug,tug/20171203-39/032822.wav,144,1.0,1.0,0.0,0.0,0.0
Tug,tug/20171203a-40/40.wav,40,1.0,1.0,0.0,0.0,0.0
Tug,tug/20171203c-41/194116.wav,122,1.0,1.0,0.0,0.0,0.0
Tug,tug/20171204-42/034437.wav,62,1.0,1.0,0.0,0.0,0.0
Tug,tug/20171205-44/145246.wav,80,1.0,1.0,0.0,0.0,0.0
Tug,tug/20171207-45/004027.wav,65,0.9846153846153847,0.9846153846153847,0.015384615384615385,0.0,0.0
Tug,tug/20171207b-47/114556.wav,147,1.0,1.0,0.0,0.0,0.0
Tug,tug/20171209-48/041322.wav,114,1.0,1.0,0.0,0.0,0.0
Tug,tug/20171212a-50/094549.wav,69,1.0,1.0,0.0,0.0,0.0
Tug,tug/20171213-51/065742.wav,172,0.9825581395348837,0.9941860465116279,0.0,0.0,0.011627906976744186
Tug,tug/20171213a-52/071716.wav,172,0.9302325581395349,0.9476744186046512,0.011627906976744186,0.01744186046511628,0.040697674418604654
Tug,tug/20171215a-55/103412.wav,67,1.0,1.0,0.0,0.0,0.0
Tug,tug/20171215e-56/170639.wav,52,1.0,1.0,0.0,0.0,0.0
Tug,tug/20171219a-60/210546.wav,157,1.0,1.0,0.0,0.0,0.0
Tug,tug/20171221a-62/144544.wav,92,1.0,1.0,0.0,0.0,0.0
Tug,tug/20171223b-63/233721.wav,53,1.0,1.0,0.0,0.0,0.0
Tug,tug/20171227a-66/110853.wav,128,0.9140625,0.921875,0.046875,0.0078125,0.0078125
Tug,tug/20171229a-67/195709.wav,74,1.0,1.0,0.0,0.0,0.0
Tug,tug/20171231a-70/215301.wav,109,0.9541284403669725,0.9541284403669725,0.0,0.009174311926605505,0.03669724770642202
