Generated_File_Name 	Parent_Folder 	Original_File_Name 	Segment_Index
01681.wav	 20171118a-13	 141340	 123
01682.wav	 20171118a-13	 141340	 57
01683.wav	 20171118a-13	 141340	 56
01684.wav	 20171118a-13	 141340	 39
01685.wav	 20171118a-13	 141340	 125
01686.wav	 20171118a-13	 141340	 13
01687.wav	 20171118a-13	 141340	 52
01688.wav	 20171118a-13	 141340	 63
01689.wav	 20171118a-13	 141340	 65
01690.wav	 20171118a-13	 141340	 75
01691.wav	 20171118a-13	 141340	 6
01692.wav	 20171118a-13	 141340	 28
01693.wav	 20171118a-13	 141340	 115
01694.wav	 20171118a-13	 141340	 106
01695.wav	 20171118a-13	 141340	 22
01696.wav	 20171118a-13	 141340	 101
01697.wav	 20171118a-13	 141340	 81
01698.wav	 20171118a-13	 141340	 5
01699.wav	 20171118a-13	 141340	 73
01700.wav	 20171118a-13	 141340	 69
01701.wav	 20171118a-13	 141340	 2
01702.wav	 20171118a-13	 141340	 60
01703.wav	 20171118a-13	 141340	 130
01704.wav	 20171118b-14	 161506	 26
01705.wav	 20171118b-14	 161506	 96
01706.wav	 20171118b-14	 161506	 45
01707.wav	 20171118b-14	 161506	 16
01708.wav	 20171118b-14	 161506	 86
01709.wav	 20171118b-14	 161506	 48
01710.wav	 20171118b-14	 161506	 73
01711.wav	 20171118b-14	 161506	 20
01712.wav	 20171118b-14	 161506	 104
01713.wav	 20171118b-14	 161506	 113
01714.wav	 20171118b-14	 161506	 66
01715.wav	 20171118b-14	 161506	 58
01716.wav	 20171118b-14	 161506	 85
01717.wav	 20171118b-14	 161506	 42
01718.wav	 20171118b-14	 161506	 44
01719.wav	 20171118b-14	 161506	 9
01720.wav	 20171118b-14	 161506	 119
01721.wav	 20171118b-14	 161506	 23
01722.wav	 20171118b-14	 161506	 33
01723.wav	 20171118b-14	 161506	 155
01724.wav	 20171118b-14	 161506	 72
01725.wav	 20171118b-14	 161506	 162
01726.wav	 20171118b-14	 161506	 108
01727.wav	 20171118b-14	 161506	 61
01728.wav	 20171118b-14	 161506	 110
01729.wav	 20171118b-14	 161506	 127
01730.wav	 20171118b-14	 161506	 109
01731.wav	 20171118b-14	 161506	 118
01732.wav	 20171118b-14	 161506	 123
01733.wav	 20171118b-14	 161506	 138
01734.wav	 20171118b-14	 161506	 153
01735.wav	 20171118b-14	 161506	 1
01736.wav	 20171118b-14	 161506	 121
01737.wav	 20171118b-14	 161506	 29
01738.wav	 20171118b-14	 161506	 10
01739.wav	 20171118b-14	 161506	 161
01740.wav	 20171118b-14	 161506	 125
01741.wav	 20171118b-14	 161506	 116
01742.wav	 20171118b-14	 161506	 145
01743.wav	 20171118b-14	 161506	 43
01744.wav	 20171118b-14	 161506	 37
01745.wav	 20171118b-14	 161506	 78
01746.wav	 20171118b-14	 161506	 115
01747.wav	 20171118b-14	 161506	 47
01748.wav	 20171118b-14	 161506	 57
01749.wav	 20171118b-14	 161506	 75
01750.wav	 20171118b-14	 161506	 103
01751.wav	 20171118b-14	 161506	 94
01752.wav	 20171118b-14	 161506	 150
01753.wav	 20171118b-14	 161506	 18
01754.wav	 20171118b-14	 161506	 62
01755.wav	 20171118b-14	 161506	 7
01756.wav	 20171118b-14	 161506	 93
01757.wav	 20171118b-14	 161506	 147
01758.wav	 20171118b-14	 161506	 6
01759.wav	 20171118b-14	 161506	 107
01760.wav	 20171118b-14	 161506	 122
01761.wav	 20171118b-14	 161506	 146
01762.wav	 20171118b-14	 161506	 12
01763.wav	 20171118b-14	 161506	 40
01764.wav	 20171118b-14	 161506	 99
01765.wav	 20171118b-14	 161506	 74
01766.wav	 20171118b-14	 161506	 97
01767.wav	 20171118b-14	 161506	 135
01768.wav	 20171118b-14	 161506	 30
01769.wav	 20171118b-14	 161506	 36
01770.wav	 20171118b-14	 161506	 11
01771.wav	 20171118b-14	 161506	 128
01772.wav	 20171118b-14	 161506	 120
01773.wav	 20171118b-14	 161506	 32
01774.wav	 20171118b-14	 161506	 154
01775.wav	 20171118b-14	 161506	 130
01776.wav	 20171118b-14	 161506	 14
01777.wav	 20171118b-14	 161506	 95
01778.wav	 20171118b-14	 161506	 158
01779.wav	 20171118b-14	 161506	 63
01780.wav	 20171118b-14	 161506	 140
01781.wav	 20171118b-14	 161506	 141
01782.wav	 20171118b-14	 161506	 46
01783.wav	 20171118b-14	 161506	 134
01784.wav	 20171118b-14	 161506	 4
01785.wav	 20171118b-14	 161506	 92
01786.wav	 20171118b-14	 161506	 81
01787.wav	 20171118b-14	 161506	 50
01788.wav	 20171118b-14	 161506	 126
01789.wav	 20171118b-14	 161506	 84
01790.wav	 20171118b-14	 161506	 133
01791.wav	 20171118b-14	 161506	 52
01792.wav	 20171118b-14	 161506	 68
01793.wav	 20171118b-14	 161506	 69
01794.wav	 20171118b-14	 161506	 70
01795.wav	 20171118b-14	 161506	 114
01796.wav	 20171118b-14	 161506	 101
01797.wav	 20171118b-14	 161506	 111
01798.wav	 20171118b-14	 161506	 65
01799.wav	 20171118b-14	 161506	 71
01800.wav	 20171118b-14	 161506	 152
01801.wav	 20171118b-14	 161506	 100
01802.wav	 20171118b-14	 161506	 28
01803.wav	 20171118b-14	 161506	 137
01804.wav	 20171118b-14	 161506	 132
01805.wav	 20171118b-14	 161506	 27
01806.wav	 20171118b-14	 161506	 5
01807.wav	 20171118b-14	 161506	 80
01808.wav	 20171118b-14	 161506	 83
01809.wav	 20171118b-14	 161506	 143
01810.wav	 20171118b-14	 161506	 34
01811.wav	 20171118b-14	 161506	 159
01812.wav	 20171118b-14	 161506	 59
01813.wav	 20171118b-14	 161506	 76
01814.wav	 20171118b-14	 161506	 156
01815.wav	 20171118b-14	 161506	 64
01816.wav	 20171118b-14	 161506	 98
01817.wav	 20171118b-14	 161506	 160
01818.wav	 20171118b-14	 161506	 144
01819.wav	 20171118b-14	 161506	 117
01820.wav	 20171118b-14	 161506	 88
01821.wav	 20171118b-14	 161506	 56
01822.wav	 20171118b-14	 161506	 22
01823.wav	 20171118b-14	 161506	 49
01824.wav	 20171118b-14	 161506	 54
01825.wav	 20171118b-14	 161506	 157
01826.wav	 20171118b-14	 161506	 41
01827.wav	 20171118b-14	 161506	 142
01828.wav	 20171118b-14	 161506	 79
01829.wav	 20171118b-14	 161506	 19
01830.wav	 20171118b-14	 161506	 13
01831.wav	 20171118b-14	 161506	 91
01832.wav	 20171118b-14	 161506	 15
01833.wav	 20171118b-14	 161506	 8
01834.wav	 20171118b-14	 161506	 60
01835.wav	 20171118b-14	 161506	 136
01836.wav	 20171118b-14	 161506	 25
01837.wav	 20171118b-14	 161506	 129
01838.wav	 20171118b-14	 161506	 148
01839.wav	 20171118b-14	 161506	 3
01840.wav	 20171118b-14	 161506	 2
01841.wav	 20171118b-14	 161506	 112
01842.wav	 20171118b-14	 161506	 24
01843.wav	 20171118b-14	 161506	 21
01844.wav	 20171118b-14	 161506	 105
01845.wav	 20171118b-14	 161506	 131
01846.wav	 20171118b-14	 161506	 51
01847.wav	 20171118b-14	 161506	 124
01848.wav	 20171118b-14	 161506	 38
01849.wav	 20171118b-14	 161506	 106
01850.wav	 20171118b-14	 161506	 89
01851.wav	 20171118b-14	 161506	 90
01852.wav	 20171118b-14	 161506	 82
01853.wav	 20171118b-14	 161506	 31
01854.wav	 20171118b-14	 161506	 55
01855.wav	 20171118b-14	 161506	 39
01856.wav	 20171118b-14	 161506	 87
01857.wav	 20171118b-14	 161506	 53
01858.wav	 20171118b-14	 161506	 67
01859.wav	 20171118b-14	 161506	 35
01860.wav	 20171118b-14	 161506	 149
01861.wav	 20171118b-14	 161506	 151
01862.wav	 20171118b-14	 161506	 102
01863.wav	 20171118b-14	 161506	 77
01864.wav	 20171118b-14	 161506	 139
01865.wav	 20171118b-14	 161506	 17
01866.wav	 20171118c-15	 185844	 28
01867.wav	 20171118c-15	 185844	 20
01868.wav	 20171118c-15	 185844	 4
01869.wav	 20171118c-15	 185844	 14
01870.wav	 20171118c-15	 185844	 78
01871.wav	 20171118c-15	 185844	 44
01872.wav	 20171118c-15	 185844	 79
01873.wav	 20171118c-15	 185844	 34
01874.wav	 20171118c-15	 185844	 74
01875.wav	 20171118c-15	 185844	 38
01876.wav	 20171118c-15	 185844	 66
01877.wav	 20171118c-15	 185844	 15
01878.wav	 20171118c-15	 185844	 53
01879.wav	 20171118c-15	 185844	 46
01880.wav	 20171118c-15	 185844	 71
01881.wav	 20171118c-15	 185844	 22
01882.wav	 20171118c-15	 185844	 68
01883.wav	 20171118c-15	 185844	 73
01884.wav	 20171118c-15	 185844	 7
01885.wav	 20171118c-15	 185844	 25
01886.wav	 20171118c-15	 185844	 13
01887.wav	 20171118c-15	 185844	 9
01888.wav	 20171118c-15	 185844	 27
01889.wav	 20171118c-15	 185844	 19
01890.wav	 20171118c-15	 185844	 24
01891.wav	 20171118c-15	 185844	 69
01892.wav	 20171118c-15	 185844	 52
01893.wav	 20171118c-15	 185844	 63
01894.wav	 20171118c-15	 185844	 39
01895.wav	 20171118c-15	 185844	 80
01896.wav	 20171118c-15	 185844	 76
01897.wav	 20171118c-15	 185844	 59
01898.wav	 20171118c-15	 185844	 33
01899.wav	 20171118c-15	 185844	 72
01900.wav	 20171118c-15	 185844	 37
01901.wav	 20171118c-15	 185844	 47
01902.wav	 20171118c-15	 185844	 62
01903.wav	 20171118c-15	 185844	 57
01904.wav	 20171118c-15	 185844	 61
01905.wav	 20171118c-15	 185844	 77
01906.wav	 20171118c-15	 185844	 1
01907.wav	 20171118c-15	 185844	 12
01908.wav	 20171118c-15	 185844	 41
01909.wav	 20171118c-15	 185844	 26
01910.wav	 20171118c-15	 185844	 11
01911.wav	 20171118c-15	 185844	 64
01912.wav	 20171118c-15	 185844	 21
01913.wav	 20171118c-15	 185844	 48
01914.wav	 20171118c-15	 185844	 65
01915.wav	 20171118c-15	 185844	 56
01916.wav	 20171118c-15	 185844	 58
01917.wav	 20171118c-15	 185844	 10
01918.wav	 20171118c-15	 185844	 43
01919.wav	 20171118c-15	 185844	 55
01920.wav	 20171118c-15	 185844	 49
01921.wav	 20171118c-15	 185844	 16
01922.wav	 20171118c-15	 185844	 40
01923.wav	 20171118c-15	 185844	 36
01924.wav	 20171118c-15	 185844	 70
01925.wav	 20171118c-15	 185844	 17
01926.wav	 20171118c-15	 185844	 67
01927.wav	 20171118c-15	 185844	 35
01928.wav	 20171118c-15	 185844	 42
01929.wav	 20171118c-15	 185844	 51
01930.wav	 20171118c-15	 185844	 50
01931.wav	 20171118c-15	 185844	 75
01932.wav	 20171118c-15	 185844	 54
01933.wav	 20171118c-15	 185844	 32
01934.wav	 20171118c-15	 185844	 18
01935.wav	 20171118c-15	 185844	 60
01936.wav	 20171118c-15	 185844	 3
01937.wav	 20171118c-15	 185844	 6
01938.wav	 20171118c-15	 185844	 30
01939.wav	 20171118c-15	 185844	 23
01940.wav	 20171118c-15	 185844	 5
01941.wav	 20171118c-15	 185844	 31
01942.wav	 20171118c-15	 185844	 29
01943.wav	 20171118c-15	 185844	 8
01944.wav	 20171118c-15	 185844	 45
01945.wav	 20171118c-15	 185844	 2
01946.wav	 20171118d-16	 234607	 119
01947.wav	 20171118d-16	 234607	 72
01948.wav	 20171118d-16	 234607	 132
01949.wav	 20171118d-16	 234607	 91
01950.wav	 20171118d-16	 234607	 164
01951.wav	 20171118d-16	 234607	 16
01952.wav	 20171118d-16	 234607	 169
01953.wav	 20171118d-16	 234607	 47
01954.wav	 20171118d-16	 234607	 41
01955.wav	 20171118d-16	 234607	 39
01956.wav	 20171118d-16	 234607	 113
01957.wav	 20171118d-16	 234607	 76
01958.wav	 20171118d-16	 234607	 40
01959.wav	 20171118d-16	 234607	 32
01960.wav	 20171118d-16	 234607	 14
01961.wav	 20171118d-16	 234607	 17
01962.wav	 20171118d-16	 234607	 112
01963.wav	 20171118d-16	 234607	 125
01964.wav	 20171118d-16	 234607	 33
01965.wav	 20171118d-16	 234607	 60
01966.wav	 20171118d-16	 234607	 69
01967.wav	 20171118d-16	 234607	 135
01968.wav	 20171118d-16	 234607	 153
01969.wav	 20171118d-16	 234607	 63
01970.wav	 20171118d-16	 234607	 117
01971.wav	 20171118d-16	 234607	 128
01972.wav	 20171118d-16	 234607	 142
01973.wav	 20171118d-16	 234607	 77
01974.wav	 20171118d-16	 234607	 36
01975.wav	 20171118d-16	 234607	 89
01976.wav	 20171118d-16	 234607	 102
01977.wav	 20171118d-16	 234607	 73
01978.wav	 20171118d-16	 234607	 45
01979.wav	 20171118d-16	 234607	 38
01980.wav	 20171118d-16	 234607	 34
01981.wav	 20171118d-16	 234607	 157
01982.wav	 20171118d-16	 234607	 35
01983.wav	 20171118d-16	 234607	 171
01984.wav	 20171118d-16	 234607	 20
01985.wav	 20171118d-16	 234607	 141
01986.wav	 20171118d-16	 234607	 28
01987.wav	 20171118d-16	 234607	 167
01988.wav	 20171118d-16	 234607	 133
01989.wav	 20171118d-16	 234607	 156
01990.wav	 20171118d-16	 234607	 10
01991.wav	 20171118d-16	 234607	 172
01992.wav	 20171118d-16	 234607	 43
01993.wav	 20171118d-16	 234607	 37
01994.wav	 20171118d-16	 234607	 130
01995.wav	 20171118d-16	 234607	 110
01996.wav	 20171118d-16	 234607	 149
01997.wav	 20171118d-16	 234607	 105
01998.wav	 20171118d-16	 234607	 71
01999.wav	 20171118d-16	 234607	 131
02000.wav	 20171118d-16	 234607	 163
02001.wav	 20171118d-16	 234607	 118
02002.wav	 20171118d-16	 234607	 1
02003.wav	 20171118d-16	 234607	 30
02004.wav	 20171118d-16	 234607	 165
02005.wav	 20171118d-16	 234607	 80
02006.wav	 20171118d-16	 234607	 26
02007.wav	 20171118d-16	 234607	 144
02008.wav	 20171118d-16	 234607	 107
02009.wav	 20171118d-16	 234607	 140
02010.wav	 20171118d-16	 234607	 59
02011.wav	 20171118d-16	 234607	 94
02012.wav	 20171118d-16	 234607	 8
02013.wav	 20171118d-16	 234607	 2
02014.wav	 20171118d-16	 234607	 154
02015.wav	 20171118d-16	 234607	 24
02016.wav	 20171118d-16	 234607	 70
02017.wav	 20171118d-16	 234607	 123
02018.wav	 20171118d-16	 234607	 106
02019.wav	 20171118d-16	 234607	 54
02020.wav	 20171118d-16	 234607	 52
02021.wav	 20171118d-16	 234607	 11
02022.wav	 20171118d-16	 234607	 19
02023.wav	 20171118d-16	 234607	 136
02024.wav	 20171118d-16	 234607	 159
02025.wav	 20171118d-16	 234607	 129
02026.wav	 20171118d-16	 234607	 127
02027.wav	 20171118d-16	 234607	 4
02028.wav	 20171118d-16	 234607	 57
02029.wav	 20171118d-16	 234607	 83
02030.wav	 20171118d-16	 234607	 66
02031.wav	 20171118d-16	 234607	 97
02032.wav	 20171118d-16	 234607	 122
02033.wav	 20171118d-16	 234607	 173
02034.wav	 20171118d-16	 234607	 137
02035.wav	 20171118d-16	 234607	 68
02036.wav	 20171118d-16	 234607	 134
02037.wav	 20171118d-16	 234607	 81
02038.wav	 20171118d-16	 234607	 44
02039.wav	 20171118d-16	 234607	 62
02040.wav	 20171118d-16	 234607	 177
02041.wav	 20171118d-16	 234607	 152
02042.wav	 20171118d-16	 234607	 64
02043.wav	 20171118d-16	 234607	 93
02044.wav	 20171118d-16	 234607	 86
02045.wav	 20171118d-16	 234607	 101
02046.wav	 20171118d-16	 234607	 124
02047.wav	 20171118d-16	 234607	 48
02048.wav	 20171118d-16	 234607	 58
02049.wav	 20171118d-16	 234607	 150
02050.wav	 20171118d-16	 234607	 158
02051.wav	 20171118d-16	 234607	 138
02052.wav	 20171118d-16	 234607	 84
02053.wav	 20171118d-16	 234607	 9
02054.wav	 20171118d-16	 234607	 7
02055.wav	 20171118d-16	 234607	 139
02056.wav	 20171118d-16	 234607	 151
02057.wav	 20171118d-16	 234607	 120
02058.wav	 20171118d-16	 234607	 143
02059.wav	 20171118d-16	 234607	 27
02060.wav	 20171118d-16	 234607	 174
02061.wav	 20171118d-16	 234607	 103
02062.wav	 20171118d-16	 234607	 29
02063.wav	 20171118d-16	 234607	 175
02064.wav	 20171118d-16	 234607	 42
02065.wav	 20171118d-16	 234607	 115
02066.wav	 20171118d-16	 234607	 145
02067.wav	 20171118d-16	 234607	 3
02068.wav	 20171118d-16	 234607	 67
02069.wav	 20171118d-16	 234607	 148
02070.wav	 20171118d-16	 234607	 162
02071.wav	 20171118d-16	 234607	 109
02072.wav	 20171118d-16	 234607	 31
02073.wav	 20171118d-16	 234607	 96
02074.wav	 20171118d-16	 234607	 161
02075.wav	 20171118d-16	 234607	 82
02076.wav	 20171118d-16	 234607	 92
02077.wav	 20171118d-16	 234607	 108
02078.wav	 20171118d-16	 234607	 56
02079.wav	 20171118d-16	 234607	 75
02080.wav	 20171118d-16	 234607	 88
02081.wav	 20171118d-16	 234607	 50
02082.wav	 20171118d-16	 234607	 166
02083.wav	 20171118d-16	 234607	 18
02084.wav	 20171118d-16	 234607	 95
02085.wav	 20171118d-16	 234607	 126
02086.wav	 20171118d-16	 234607	 116
02087.wav	 20171118d-16	 234607	 23
02088.wav	 20171118d-16	 234607	 51
02089.wav	 20171118d-16	 234607	 61
02090.wav	 20171118d-16	 234607	 146
02091.wav	 20171118d-16	 234607	 90
02092.wav	 20171118d-16	 234607	 147
02093.wav	 20171118d-16	 234607	 46
02094.wav	 20171118d-16	 234607	 170
02095.wav	 20171118d-16	 234607	 99
02096.wav	 20171118d-16	 234607	 100
02097.wav	 20171118d-16	 234607	 87
02098.wav	 20171118d-16	 234607	 98
02099.wav	 20171118d-16	 234607	 5
02100.wav	 20171118d-16	 234607	 21
02101.wav	 20171118d-16	 234607	 160
02102.wav	 20171118d-16	 234607	 12
02103.wav	 20171118d-16	 234607	 22
02104.wav	 20171118d-16	 234607	 155
02105.wav	 20171118d-16	 234607	 13
02106.wav	 20171118d-16	 234607	 111
02107.wav	 20171118d-16	 234607	 55
02108.wav	 20171118d-16	 234607	 6
02109.wav	 20171118d-16	 234607	 74
02110.wav	 20171118d-16	 234607	 79
02111.wav	 20171118d-16	 234607	 65
02112.wav	 20171118d-16	 234607	 104
02113.wav	 20171118d-16	 234607	 49
02114.wav	 20171118d-16	 234607	 121
02115.wav	 20171118d-16	 234607	 78
02116.wav	 20171118d-16	 234607	 15
02117.wav	 20171118d-16	 234607	 85
02118.wav	 20171118d-16	 234607	 168
02119.wav	 20171118d-16	 234607	 53
02120.wav	 20171118d-16	 234607	 176
02121.wav	 20171118d-16	 234607	 25
02122.wav	 20171118d-16	 234607	 114
02123.wav	 20171120-17	 034014	 48
02124.wav	 20171120-17	 034014	 125
02125.wav	 20171120-17	 034014	 26
02126.wav	 20171120-17	 034014	 18
02127.wav	 20171120-17	 034014	 78
02128.wav	 20171120-17	 034014	 66
02129.wav	 20171120-17	 034014	 46
02130.wav	 20171120-17	 034014	 84
02131.wav	 20171120-17	 034014	 108
02132.wav	 20171120-17	 034014	 97
02133.wav	 20171120-17	 034014	 96
02134.wav	 20171120-17	 034014	 81
02135.wav	 20171120-17	 034014	 19
02136.wav	 20171120-17	 034014	 15
02137.wav	 20171120-17	 034014	 42
02138.wav	 20171120-17	 034014	 54
02139.wav	 20171120-17	 034014	 49
02140.wav	 20171120-17	 034014	 77
02141.wav	 20171120-17	 034014	 146
02142.wav	 20171120-17	 034014	 31
02143.wav	 20171120-17	 034014	 90
02144.wav	 20171120-17	 034014	 12
02145.wav	 20171120-17	 034014	 126
02146.wav	 20171120-17	 034014	 111
02147.wav	 20171120-17	 034014	 34
02148.wav	 20171120-17	 034014	 28
02149.wav	 20171120-17	 034014	 104
02150.wav	 20171120-17	 034014	 70
02151.wav	 20171120-17	 034014	 82
02152.wav	 20171120-17	 034014	 61
02153.wav	 20171120-17	 034014	 24
02154.wav	 20171120-17	 034014	 44
02155.wav	 20171120-17	 034014	 115
02156.wav	 20171120-17	 034014	 123
02157.wav	 20171120-17	 034014	 129
02158.wav	 20171120-17	 034014	 6
02159.wav	 20171120-17	 034014	 20
02160.wav	 20171120-17	 034014	 73
02161.wav	 20171120-17	 034014	 36
02162.wav	 20171120-17	 034014	 145
02163.wav	 20171120-17	 034014	 144
02164.wav	 20171120-17	 034014	 33
02165.wav	 20171120-17	 034014	 103
02166.wav	 20171120-17	 034014	 107
02167.wav	 20171120-17	 034014	 87
02168.wav	 20171120-17	 034014	 4
02169.wav	 20171120-17	 034014	 100
02170.wav	 20171120-17	 034014	 7
02171.wav	 20171120-17	 034014	 94
02172.wav	 20171120-17	 034014	 99
02173.wav	 20171120-17	 034014	 120
02174.wav	 20171120-17	 034014	 65
02175.wav	 20171120-17	 034014	 68
02176.wav	 20171120-17	 034014	 11
02177.wav	 20171120-17	 034014	 110
02178.wav	 20171120-17	 034014	 38
02179.wav	 20171120-17	 034014	 133
02180.wav	 20171120-17	 034014	 56
02181.wav	 20171120-17	 034014	 16
02182.wav	 20171120-17	 034014	 14
02183.wav	 20171120-17	 034014	 118
02184.wav	 20171120-17	 034014	 112
02185.wav	 20171120-17	 034014	 17
02186.wav	 20171120-17	 034014	 113
02187.wav	 20171120-17	 034014	 13
02188.wav	 20171120-17	 034014	 9
02189.wav	 20171120-17	 034014	 141
02190.wav	 20171120-17	 034014	 37
02191.wav	 20171120-17	 034014	 117
02192.wav	 20171120-17	 034014	 25
02193.wav	 20171120-17	 034014	 98
02194.wav	 20171120-17	 034014	 116
02195.wav	 20171120-17	 034014	 134
02196.wav	 20171120-17	 034014	 40
02197.wav	 20171120-17	 034014	 142
02198.wav	 20171120-17	 034014	 47
02199.wav	 20171120-17	 034014	 109
02200.wav	 20171120-17	 034014	 119
02201.wav	 20171120-17	 034014	 138
02202.wav	 20171120-17	 034014	 80
02203.wav	 20171120-17	 034014	 137
02204.wav	 20171120-17	 034014	 76
02205.wav	 20171120-17	 034014	 114
02206.wav	 20171120-17	 034014	 10
02207.wav	 20171120-17	 034014	 2
02208.wav	 20171120-17	 034014	 3
02209.wav	 20171120-17	 034014	 22
02210.wav	 20171120-17	 034014	 1
02211.wav	 20171120-17	 034014	 30
02212.wav	 20171120-17	 034014	 51
02213.wav	 20171120-17	 034014	 143
02214.wav	 20171120-17	 034014	 60
02215.wav	 20171120-17	 034014	 29
02216.wav	 20171120-17	 034014	 92
02217.wav	 20171120-17	 034014	 55
02218.wav	 20171120-17	 034014	 122
02219.wav	 20171120-17	 034014	 91
02220.wav	 20171120-17	 034014	 5
02221.wav	 20171120-17	 034014	 53
02222.wav	 20171120-17	 034014	 67
02223.wav	 20171120-17	 034014	 62
02224.wav	 20171120-17	 034014	 59
02225.wav	 20171120-17	 034014	 35
02226.wav	 20171120-17	 034014	 102
02227.wav	 20171120-17	 034014	 95
02228.wav	 20171120-17	 034014	 63
02229.wav	 20171120-17	 034014	 132
02230.wav	 20171120-17	 034014	 75
02231.wav	 20171120-17	 034014	 105
02232.wav	 20171120-17	 034014	 23
02233.wav	 20171120-17	 034014	 8
02234.wav	 20171120-17	 034014	 32
02235.wav	 20171120-17	 034014	 64
02236.wav	 20171120-17	 034014	 74
02237.wav	 20171120-17	 034014	 128
02238.wav	 20171120-17	 034014	 140
02239.wav	 20171120-17	 034014	 39
02240.wav	 20171120-17	 034014	 88
02241.wav	 20171120-17	 034014	 89
02242.wav	 20171120-17	 034014	 85
02243.wav	 20171120-17	 034014	 27
02244.wav	 20171120-17	 034014	 127
02245.wav	 20171120-17	 034014	 52
02246.wav	 20171120-17	 034014	 69
02247.wav	 20171120-17	 034014	 83
02248.wav	 20171120-17	 034014	 50
02249.wav	 20171120-17	 034014	 79
02250.wav	 20171120-17	 034014	 130
02251.wav	 20171120-17	 034014	 135
02252.wav	 20171120-17	 034014	 139
02253.wav	 20171120-17	 034014	 86
02254.wav	 20171120-17	 034014	 106
02255.wav	 20171120-17	 034014	 58
02256.wav	 20171120-17	 034014	 43
02257.wav	 20171120-17	 034014	 72
02258.wav	 20171120-17	 034014	 41
02259.wav	 20171120-17	 034014	 121
02260.wav	 20171120-17	 034014	 57
02261.wav	 20171120-17	 034014	 131
02262.wav	 20171120-17	 034014	 45
02263.wav	 20171120-17	 034014	 71
02264.wav	 20171120-17	 034014	 124
02265.wav	 20171120-17	 034014	 101
02266.wav	 20171120-17	 034014	 136
02267.wav	 20171120-17	 034014	 93
02268.wav	 20171120-17	 034014	 21
02269.wav	 20171120a-18	 054508	 43
02270.wav	 20171120a-18	 054508	 4
02271.wav	 20171120a-18	 054508	 37
02272.wav	 20171120a-18	 054508	 58
02273.wav	 20171120a-18	 054508	 49
02274.wav	 20171120a-18	 054508	 39
02275.wav	 20171120a-18	 054508	 21
02276.wav	 20171120a-18	 054508	 67
02277.wav	 20171120a-18	 054508	 57
02278.wav	 20171120a-18	 054508	 5
02279.wav	 20171120a-18	 054508	 64
02280.wav	 20171120a-18	 054508	 60
02281.wav	 20171120a-18	 054508	 52
02282.wav	 20171120a-18	 054508	 70
02283.wav	 20171120a-18	 054508	 75
02284.wav	 20171120a-18	 054508	 76
02285.wav	 20171120a-18	 054508	 44
02286.wav	 20171120a-18	 054508	 28
02287.wav	 20171120a-18	 054508	 48
02288.wav	 20171120a-18	 054508	 40
02289.wav	 20171120a-18	 054508	 14
02290.wav	 20171120a-18	 054508	 54
02291.wav	 20171120a-18	 054508	 68
02292.wav	 20171120a-18	 054508	 73
02293.wav	 20171120a-18	 054508	 71
02294.wav	 20171120a-18	 054508	 53
02295.wav	 20171120a-18	 054508	 72
02296.wav	 20171120a-18	 054508	 2
02297.wav	 20171120a-18	 054508	 45
02298.wav	 20171120a-18	 054508	 34
02299.wav	 20171120a-18	 054508	 63
02300.wav	 20171120a-18	 054508	 13
02301.wav	 20171120a-18	 054508	 62
02302.wav	 20171120a-18	 054508	 18
02303.wav	 20171120a-18	 054508	 42
02304.wav	 20171120a-18	 054508	 27
02305.wav	 20171120a-18	 054508	 17
02306.wav	 20171120a-18	 054508	 78
02307.wav	 20171120a-18	 054508	 22
02308.wav	 20171120a-18	 054508	 59
02309.wav	 20171120a-18	 054508	 12
02310.wav	 20171120a-18	 054508	 10
02311.wav	 20171120a-18	 054508	 51
02312.wav	 20171120a-18	 054508	 19
02313.wav	 20171120a-18	 054508	 55
02314.wav	 20171120a-18	 054508	 33
02315.wav	 20171120a-18	 054508	 3
02316.wav	 20171120a-18	 054508	 35
02317.wav	 20171120a-18	 054508	 30
02318.wav	 20171120a-18	 054508	 11
02319.wav	 20171120a-18	 054508	 56
02320.wav	 20171120a-18	 054508	 25
02321.wav	 20171120a-18	 054508	 36
02322.wav	 20171120a-18	 054508	 69
02323.wav	 20171120a-18	 054508	 24
02324.wav	 20171120a-18	 054508	 7
02325.wav	 20171120a-18	 054508	 46
02326.wav	 20171120a-18	 054508	 1
02327.wav	 20171120a-18	 054508	 9
02328.wav	 20171120a-18	 054508	 41
02329.wav	 20171120a-18	 054508	 31
02330.wav	 20171120a-18	 054508	 38
02331.wav	 20171120a-18	 054508	 47
02332.wav	 20171120a-18	 054508	 23
02333.wav	 20171120a-18	 054508	 26
02334.wav	 20171120a-18	 054508	 20
02335.wav	 20171120a-18	 054508	 32
02336.wav	 20171120a-18	 054508	 65
02337.wav	 20171120a-18	 054508	 66
02338.wav	 20171120a-18	 054508	 15
02339.wav	 20171120a-18	 054508	 16
02340.wav	 20171120a-18	 054508	 8
02341.wav	 20171120a-18	 054508	 74
02342.wav	 20171120a-18	 054508	 61
02343.wav	 20171120a-18	 054508	 29
02344.wav	 20171120a-18	 054508	 50
02345.wav	 20171120a-18	 054508	 6
02346.wav	 20171120a-18	 054508	 77
02347.wav	 20171121-19	 101117	 109
02348.wav	 20171121-19	 101117	 184
02349.wav	 20171121-19	 101117	 149
02350.wav	 20171121-19	 101117	 48
02351.wav	 20171121-19	 101117	 92
02352.wav	 20171121-19	 101117	 34
