Generated_File_Name 	Parent_Folder 	Original_File_Name 	Segment_Index
02094.wav	 20161211-63	 204245	 30
02095.wav	 20161211-63	 204245	 15
02096.wav	 20161211-63	 204245	 42
02097.wav	 20161211-63	 204245	 51
02098.wav	 20161211-63	 204245	 48
02099.wav	 20161211-63	 204245	 71
02100.wav	 20161211-63	 204245	 70
02101.wav	 20161211-63	 204245	 5
02102.wav	 20161211-63	 204245	 50
02103.wav	 20161211-63	 204245	 35
02104.wav	 20161211-63	 204245	 27
02105.wav	 20161211-63	 204245	 20
02106.wav	 20161211-63	 204245	 60
02107.wav	 20161211-63	 204245	 45
02108.wav	 20161211-63	 204245	 46
02109.wav	 20161211-63	 204245	 72
02110.wav	 20161211-63	 204245	 29
02111.wav	 20161211-63	 204245	 25
02112.wav	 20161211-63	 204245	 34
02113.wav	 20161211-63	 204245	 12
02114.wav	 20161211-63	 204245	 66
02115.wav	 20161211-63	 204245	 56
02116.wav	 20161211-63	 204245	 32
02117.wav	 20161211-63	 204245	 1
02118.wav	 20161211-63	 204245	 37
02119.wav	 20161211-63	 204245	 31
02120.wav	 20161211-63	 204245	 62
02121.wav	 20161211-63	 204245	 8
02122.wav	 20161211-63	 204245	 16
02123.wav	 20161211-63	 204245	 54
02124.wav	 20161211-63	 204245	 43
02125.wav	 20161211-63	 204245	 26
02126.wav	 20161211-63	 204245	 55
02127.wav	 20161211-63	 204245	 17
02128.wav	 20161211-63	 204245	 63
02129.wav	 20161211-63	 204245	 40
02130.wav	 20161211-63	 204245	 28
02131.wav	 20161211-63	 204245	 57
02132.wav	 20161211-63	 204245	 19
02133.wav	 20161215-64	 025503	 1
02134.wav	 20161215-64	 025503	 2
02135.wav	 20161218-65	 134000	 89
02136.wav	 20161218-65	 134000	 36
02137.wav	 20161218-65	 134000	 76
02138.wav	 20161218-65	 134000	 18
02139.wav	 20161218-65	 134000	 75
02140.wav	 20161218-65	 134000	 39
02141.wav	 20161218-65	 134000	 56
02142.wav	 20161218-65	 134000	 11
02143.wav	 20161218-65	 134000	 85
02144.wav	 20161218-65	 134000	 30
02145.wav	 20161218-65	 134000	 72
02146.wav	 20161218-65	 134000	 20
02147.wav	 20161218-65	 134000	 43
02148.wav	 20161218-65	 134000	 55
02149.wav	 20161218-65	 134000	 47
02150.wav	 20161218-65	 134000	 21
02151.wav	 20161218-65	 134000	 28
02152.wav	 20161218-65	 134000	 67
02153.wav	 20161218-65	 134000	 97
02154.wav	 20161218-65	 134000	 93
02155.wav	 20161218-65	 134000	 1
02156.wav	 20161218-65	 134000	 37
02157.wav	 20161218-65	 134000	 8
02158.wav	 20161218-65	 134000	 94
02159.wav	 20161218-65	 134000	 86
02160.wav	 20161218-65	 134000	 17
02161.wav	 20161218-65	 134000	 62
02162.wav	 20161218-65	 134000	 38
02163.wav	 20161218-65	 134000	 52
02164.wav	 20161218-65	 134000	 25
02165.wav	 20161218-65	 134000	 77
02166.wav	 20161218-65	 134000	 61
02167.wav	 20161218-65	 134000	 60
02168.wav	 20161218-65	 134000	 6
02169.wav	 20161218-65	 134000	 91
02170.wav	 20161218-65	 134000	 42
02171.wav	 20161218-65	 134000	 88
02172.wav	 20161218-65	 134000	 58
02173.wav	 20161218-65	 134000	 54
02174.wav	 20161218-65	 134000	 81
02175.wav	 20161218-65	 134000	 48
02176.wav	 20161218-65	 134000	 59
02177.wav	 20161218-65	 134000	 90
02178.wav	 20161218-65	 134000	 65
02179.wav	 20161218-65	 134000	 92
02180.wav	 20161218-65	 134000	 22
02181.wav	 20161218-65	 134000	 73
02182.wav	 20161218-65	 134000	 19
02183.wav	 20161218-65	 134000	 63
02184.wav	 20161218-65	 134000	 79
02185.wav	 20161218-65	 134000	 50
02186.wav	 20161218-65	 134000	 32
02187.wav	 20161218-65	 134000	 2
02188.wav	 20161218-65	 134000	 26
02189.wav	 20161218-65	 134000	 83
02190.wav	 20161218-65	 134000	 12
02191.wav	 20161218-65	 134000	 95
02192.wav	 20161218-65	 134000	 96
02193.wav	 20161218-65	 134000	 71
02194.wav	 20161218-65	 134000	 74
02195.wav	 20161218-65	 134000	 10
02196.wav	 20161218-65	 134000	 44
02197.wav	 20161218-65	 134000	 23
02198.wav	 20161218-65	 134000	 46
02199.wav	 20161218-65	 134000	 49
02200.wav	 20161218-65	 134000	 87
02201.wav	 20161218-65	 134000	 16
02202.wav	 20161218-65	 134000	 35
02203.wav	 20161218-65	 134000	 40
02204.wav	 20161218-65	 134000	 57
02205.wav	 20161218-65	 134000	 15
02206.wav	 20161218-65	 134000	 7
02207.wav	 20161218-65	 134000	 69
02208.wav	 20161218-65	 134000	 34
02209.wav	 20161218-65	 134000	 29
02210.wav	 20161218-65	 134000	 41
02211.wav	 20161218-65	 134000	 45
02212.wav	 20161218-65	 134000	 14
02213.wav	 20161218-65	 134000	 70
02214.wav	 20161218-65	 134000	 9
02215.wav	 20161218-65	 134000	 53
02216.wav	 20161218-65	 134000	 80
02217.wav	 20161218-65	 134000	 31
02218.wav	 20161218-65	 134000	 82
02219.wav	 20161218-65	 134000	 84
02220.wav	 20161218-65	 134000	 3
02221.wav	 20161218-65	 134000	 68
02222.wav	 20161218-65	 134000	 27
02223.wav	 20161218-65	 134000	 78
02224.wav	 20161218-65	 134000	 98
02225.wav	 20161218-65	 134000	 66
02226.wav	 20161218-65	 134000	 13
02227.wav	 20161218-65	 134000	 24
02228.wav	 20161218-65	 134000	 33
02229.wav	 20161218-65	 134000	 5
02230.wav	 20161218-65	 134000	 51
02231.wav	 20161218-65	 134000	 4
02232.wav	 20161218-65	 134000	 64
02233.wav	 20161226-66	 123224	 1
02234.wav	 20161227-67	 034311	 4
02235.wav	 20161227-67	 034311	 1
02236.wav	 20161227-67	 034311	 2
02237.wav	 20161227-67	 034311	 3
02238.wav	 20170102-68	 001752	 13
02239.wav	 20170102-68	 001752	 3
02240.wav	 20170102-68	 001752	 10
02241.wav	 20170102-68	 001752	 17
02242.wav	 20170102-68	 001752	 16
02243.wav	 20170102-68	 001752	 5
02244.wav	 20170102-68	 001752	 14
02245.wav	 20170102-68	 001752	 11
02246.wav	 20170102-68	 001752	 23
02247.wav	 20170102-68	 001752	 2
02248.wav	 20170102-68	 001752	 9
02249.wav	 20170102-68	 001752	 24
02250.wav	 20170102-68	 001752	 12
02251.wav	 20170102-68	 001752	 20
02252.wav	 20170102-68	 001752	 19
02253.wav	 20170102-68	 001752	 15
02254.wav	 20170102-68	 001752	 22
02255.wav	 20170102-68	 001752	 4
02256.wav	 20170102-68	 001752	 18
02257.wav	 20170102-68	 001752	 8
02258.wav	 20170102-68	 001752	 6
02259.wav	 20170102-68	 001752	 1
02260.wav	 20170102-68	 001752	 7
02261.wav	 20170102-68	 001752	 21
02262.wav	 20170119-69	 153739	 4
02263.wav	 20170119-69	 153739	 8
02264.wav	 20170119-69	 153739	 7
02265.wav	 20170119-69	 153739	 5
02266.wav	 20170119-69	 153739	 3
02267.wav	 20170119-69	 153739	 1
02268.wav	 20170119-69	 153739	 6
02269.wav	 20170119-69	 153739	 2
02270.wav	 20170120-70	 070941	 26
02271.wav	 20170120-70	 070941	 61
02272.wav	 20170120-70	 070941	 70
02273.wav	 20170120-70	 070941	 48
02274.wav	 20170120-70	 070941	 39
02275.wav	 20170120-70	 070941	 45
02276.wav	 20170120-70	 070941	 32
02277.wav	 20170120-70	 070941	 12
02278.wav	 20170120-70	 070941	 38
02279.wav	 20170120-70	 070941	 21
02280.wav	 20170120-70	 070941	 23
02281.wav	 20170120-70	 070941	 62
02282.wav	 20170120-70	 070941	 46
02283.wav	 20170120-70	 070941	 19
02284.wav	 20170120-70	 070941	 40
02285.wav	 20170120-70	 070941	 68
02286.wav	 20170120-70	 070941	 29
02287.wav	 20170120-70	 070941	 57
02288.wav	 20170120-70	 070941	 34
02289.wav	 20170120-70	 070941	 1
02290.wav	 20170120-70	 070941	 44
02291.wav	 20170120-70	 070941	 15
02292.wav	 20170120-70	 070941	 27
02293.wav	 20170120-70	 070941	 3
02294.wav	 20170120-70	 070941	 22
02295.wav	 20170120-70	 070941	 20
02296.wav	 20170120-70	 070941	 25
02297.wav	 20170120-70	 070941	 5
02298.wav	 20170120-70	 070941	 37
02299.wav	 20170120-70	 070941	 14
02300.wav	 20170120-70	 070941	 49
02301.wav	 20170120-70	 070941	 16
02302.wav	 20170120-70	 070941	 33
02303.wav	 20170120-70	 070941	 31
02304.wav	 20170120-70	 070941	 18
02305.wav	 20170120-70	 070941	 52
02306.wav	 20170120-70	 070941	 58
02307.wav	 20170120-70	 070941	 2
02308.wav	 20170120-70	 070941	 59
02309.wav	 20170120-70	 070941	 65
02310.wav	 20170120-70	 070941	 41
02311.wav	 20170120-70	 070941	 69
02312.wav	 20170120-70	 070941	 43
02313.wav	 20170120-70	 070941	 7
02314.wav	 20170120-70	 070941	 56
02315.wav	 20170120-70	 070941	 66
02316.wav	 20170120-70	 070941	 47
02317.wav	 20170120-70	 070941	 55
02318.wav	 20170120-70	 070941	 8
02319.wav	 20170120-70	 070941	 35
02320.wav	 20170120-70	 070941	 36
02321.wav	 20170120-70	 070941	 54
02322.wav	 20170120-70	 070941	 53
02323.wav	 20170120-70	 070941	 30
02324.wav	 20170120-70	 070941	 42
02325.wav	 20170120-70	 070941	 67
02326.wav	 20170120-70	 070941	 60
02327.wav	 20170120-70	 070941	 64
02328.wav	 20170120-70	 070941	 13
02329.wav	 20170120-70	 070941	 17
02330.wav	 20170120-70	 070941	 11
02331.wav	 20170120-70	 070941	 24
02332.wav	 20170120-70	 070941	 28
02333.wav	 20170120-70	 070941	 51
02334.wav	 20170120-70	 070941	 10
02335.wav	 20170120-70	 070941	 9
02336.wav	 20170120-70	 070941	 4
02337.wav	 20170120-70	 070941	 6
02338.wav	 20170120-70	 070941	 50
02339.wav	 20170120-70	 070941	 63
02340.wav	 20170121-71	 234906	 1
02341.wav	 20170122-72	 031957	 1
02342.wav	 20170122a-73	 032130	 2
02343.wav	 20170122a-73	 032130	 1
02344.wav	 20170122a-73	 032130	 3
02345.wav	 20170122b-74	 050415	 29
02346.wav	 20170122b-74	 050415	 21
02347.wav	 20170122b-74	 050415	 23
02348.wav	 20170122b-74	 050415	 8
02349.wav	 20170122b-74	 050415	 43
02350.wav	 20170122b-74	 050415	 13
02351.wav	 20170122b-74	 050415	 36
02352.wav	 20170122b-74	 050415	 10
02353.wav	 20170122b-74	 050415	 38
02354.wav	 20170122b-74	 050415	 2
02355.wav	 20170122b-74	 050415	 7
02356.wav	 20170122b-74	 050415	 6
02357.wav	 20170122b-74	 050415	 41
02358.wav	 20170122b-74	 050415	 25
02359.wav	 20170122b-74	 050415	 32
02360.wav	 20170122b-74	 050415	 9
02361.wav	 20170122b-74	 050415	 39
02362.wav	 20170122b-74	 050415	 20
02363.wav	 20170122b-74	 050415	 42
02364.wav	 20170122b-74	 050415	 19
02365.wav	 20170122b-74	 050415	 5
02366.wav	 20170122b-74	 050415	 24
02367.wav	 20170122b-74	 050415	 17
02368.wav	 20170122b-74	 050415	 31
02369.wav	 20170122b-74	 050415	 11
02370.wav	 20170122b-74	 050415	 4
02371.wav	 20170122b-74	 050415	 26
02372.wav	 20170122b-74	 050415	 3
02373.wav	 20170122b-74	 050415	 18
02374.wav	 20170122b-74	 050415	 12
02375.wav	 20170122b-74	 050415	 30
02376.wav	 20170122b-74	 050415	 40
02377.wav	 20170122b-74	 050415	 33
02378.wav	 20170122b-74	 050415	 14
02379.wav	 20170122b-74	 050415	 16
02380.wav	 20170122b-74	 050415	 37
02381.wav	 20170122b-74	 050415	 34
02382.wav	 20170122b-74	 050415	 28
02383.wav	 20170122b-74	 050415	 22
02384.wav	 20170122b-74	 050415	 15
02385.wav	 20170122b-74	 050415	 1
02386.wav	 20170122b-74	 050415	 27
02387.wav	 20170122b-74	 050415	 35
02388.wav	 20170124-75	 085359	 44
02389.wav	 20170124-75	 085359	 107
02390.wav	 20170124-75	 085359	 50
02391.wav	 20170124-75	 085359	 29
02392.wav	 20170124-75	 085359	 52
02393.wav	 20170124-75	 085359	 104
02394.wav	 20170124-75	 085359	 57
02395.wav	 20170124-75	 085359	 8
02396.wav	 20170124-75	 085359	 99
02397.wav	 20170124-75	 085359	 97
02398.wav	 20170124-75	 085359	 98
02399.wav	 20170124-75	 085359	 62
02400.wav	 20170124-75	 085359	 69
02401.wav	 20170124-75	 085359	 12
02402.wav	 20170124-75	 085359	 48
02403.wav	 20170124-75	 085359	 54
02404.wav	 20170124-75	 085359	 108
02405.wav	 20170124-75	 085359	 46
02406.wav	 20170124-75	 085359	 88
02407.wav	 20170124-75	 085359	 47
02408.wav	 20170124-75	 085359	 18
02409.wav	 20170124-75	 085359	 36
02410.wav	 20170124-75	 085359	 58
02411.wav	 20170124-75	 085359	 32
02412.wav	 20170124-75	 085359	 59
02413.wav	 20170124-75	 085359	 75
02414.wav	 20170124-75	 085359	 81
02415.wav	 20170124-75	 085359	 13
02416.wav	 20170124-75	 085359	 26
02417.wav	 20170124-75	 085359	 27
02418.wav	 20170124-75	 085359	 77
02419.wav	 20170124-75	 085359	 28
02420.wav	 20170124-75	 085359	 3
02421.wav	 20170124-75	 085359	 105
02422.wav	 20170124-75	 085359	 43
02423.wav	 20170124-75	 085359	 4
02424.wav	 20170124-75	 085359	 17
02425.wav	 20170124-75	 085359	 60
02426.wav	 20170124-75	 085359	 20
02427.wav	 20170124-75	 085359	 66
02428.wav	 20170124-75	 085359	 91
02429.wav	 20170124-75	 085359	 35
02430.wav	 20170124-75	 085359	 24
02431.wav	 20170124-75	 085359	 80
02432.wav	 20170124-75	 085359	 63
02433.wav	 20170124-75	 085359	 61
02434.wav	 20170124-75	 085359	 21
02435.wav	 20170124-75	 085359	 87
02436.wav	 20170124-75	 085359	 70
02437.wav	 20170124-75	 085359	 53
02438.wav	 20170124-75	 085359	 100
02439.wav	 20170124-75	 085359	 83
02440.wav	 20170124-75	 085359	 96
02441.wav	 20170124-75	 085359	 9
02442.wav	 20170124-75	 085359	 51
02443.wav	 20170124-75	 085359	 94
02444.wav	 20170124-75	 085359	 33
02445.wav	 20170124-75	 085359	 49
02446.wav	 20170124-75	 085359	 42
02447.wav	 20170124-75	 085359	 112
02448.wav	 20170124-75	 085359	 11
02449.wav	 20170124-75	 085359	 84
02450.wav	 20170124-75	 085359	 65
02451.wav	 20170124-75	 085359	 72
02452.wav	 20170124-75	 085359	 78
02453.wav	 20170124-75	 085359	 55
02454.wav	 20170124-75	 085359	 73
02455.wav	 20170124-75	 085359	 45
02456.wav	 20170124-75	 085359	 111
02457.wav	 20170124-75	 085359	 40
02458.wav	 20170124-75	 085359	 95
02459.wav	 20170124-75	 085359	 102
02460.wav	 20170124-75	 085359	 79
02461.wav	 20170124-75	 085359	 85
02462.wav	 20170124-75	 085359	 10
02463.wav	 20170124-75	 085359	 92
02464.wav	 20170124-75	 085359	 67
02465.wav	 20170124-75	 085359	 1
02466.wav	 20170124-75	 085359	 86
02467.wav	 20170124-75	 085359	 64
02468.wav	 20170124-75	 085359	 68
02469.wav	 20170124-75	 085359	 19
02470.wav	 20170124-75	 085359	 31
02471.wav	 20170124-75	 085359	 39
02472.wav	 20170124-75	 085359	 76
02473.wav	 20170124-75	 085359	 89
02474.wav	 20170124-75	 085359	 7
02475.wav	 20170124-75	 085359	 37
02476.wav	 20170124-75	 085359	 2
02477.wav	 20170124-75	 085359	 25
02478.wav	 20170124-75	 085359	 5
02479.wav	 20170124-75	 085359	 109
02480.wav	 20170124-75	 085359	 41
02481.wav	 20170124-75	 085359	 74
02482.wav	 20170124-75	 085359	 38
02483.wav	 20170124-75	 085359	 34
02484.wav	 20170124-75	 085359	 15
02485.wav	 20170124-75	 085359	 56
02486.wav	 20170124-75	 085359	 23
02487.wav	 20170124-75	 085359	 110
02488.wav	 20170124-75	 085359	 93
02489.wav	 20170124-75	 085359	 22
02490.wav	 20170124-75	 085359	 30
02491.wav	 20170124-75	 085359	 90
02492.wav	 20170124-75	 085359	 103
02493.wav	 20170124-75	 085359	 16
02494.wav	 20170124-75	 085359	 82
02495.wav	 20170124-75	 085359	 71
02496.wav	 20170124-75	 085359	 101
02497.wav	 20170124-75	 085359	 106
02498.wav	 20170124-75	 085359	 6
02499.wav	 20170124-75	 085359	 14
02500.wav	 20170203-76	 002153	 3
02501.wav	 20170203-76	 002153	 2
02502.wav	 20170203-76	 002153	 4
02503.wav	 20170203-76	 002153	 5
02504.wav	 20170203-76	 002153	 8
02505.wav	 20170203-76	 002153	 1
02506.wav	 20170203-76	 002153	 6
02507.wav	 20170203-76	 002153	 7
02508.wav	 20170204-77	 232817	 72
02509.wav	 20170204-77	 232817	 57
02510.wav	 20170204-77	 232817	 56
02511.wav	 20170204-77	 232817	 38
02512.wav	 20170204-77	 232817	 87
02513.wav	 20170204-77	 232817	 5
02514.wav	 20170204-77	 232817	 2
02515.wav	 20170204-77	 232817	 82
02516.wav	 20170204-77	 232817	 36
02517.wav	 20170204-77	 232817	 92
02518.wav	 20170204-77	 232817	 47
02519.wav	 20170204-77	 232817	 95
02520.wav	 20170204-77	 232817	 76
02521.wav	 20170204-77	 232817	 78
02522.wav	 20170204-77	 232817	 73
02523.wav	 20170204-77	 232817	 46
02524.wav	 20170204-77	 232817	 33
02525.wav	 20170204-77	 232817	 71
02526.wav	 20170204-77	 232817	 29
02527.wav	 20170204-77	 232817	 113
02528.wav	 20170204-77	 232817	 22
02529.wav	 20170204-77	 232817	 66
02530.wav	 20170204-77	 232817	 26
02531.wav	 20170204-77	 232817	 4
02532.wav	 20170204-77	 232817	 14
02533.wav	 20170204-77	 232817	 16
02534.wav	 20170204-77	 232817	 51
02535.wav	 20170204-77	 232817	 32
02536.wav	 20170204-77	 232817	 15
02537.wav	 20170204-77	 232817	 85
02538.wav	 20170204-77	 232817	 17
02539.wav	 20170204-77	 232817	 34
02540.wav	 20170204-77	 232817	 65
02541.wav	 20170204-77	 232817	 84
02542.wav	 20170204-77	 232817	 100
02543.wav	 20170204-77	 232817	 1
02544.wav	 20170204-77	 232817	 63
02545.wav	 20170204-77	 232817	 60
02546.wav	 20170204-77	 232817	 42
02547.wav	 20170204-77	 232817	 48
02548.wav	 20170204-77	 232817	 83
02549.wav	 20170204-77	 232817	 8
02550.wav	 20170204-77	 232817	 40
02551.wav	 20170204-77	 232817	 105
02552.wav	 20170204-77	 232817	 25
02553.wav	 20170204-77	 232817	 80
02554.wav	 20170204-77	 232817	 89
02555.wav	 20170204-77	 232817	 67
02556.wav	 20170204-77	 232817	 45
02557.wav	 20170204-77	 232817	 21
02558.wav	 20170204-77	 232817	 94
02559.wav	 20170204-77	 232817	 12
02560.wav	 20170204-77	 232817	 31
02561.wav	 20170204-77	 232817	 106
02562.wav	 20170204-77	 232817	 43
02563.wav	 20170204-77	 232817	 53
02564.wav	 20170204-77	 232817	 59
02565.wav	 20170204-77	 232817	 39
02566.wav	 20170204-77	 232817	 97
02567.wav	 20170204-77	 232817	 81
02568.wav	 20170204-77	 232817	 96
02569.wav	 20170204-77	 232817	 79
02570.wav	 20170204-77	 232817	 110
02571.wav	 20170204-77	 232817	 68
02572.wav	 20170204-77	 232817	 55
02573.wav	 20170204-77	 232817	 7
02574.wav	 20170204-77	 232817	 35
02575.wav	 20170204-77	 232817	 13
02576.wav	 20170204-77	 232817	 9
02577.wav	 20170204-77	 232817	 111
02578.wav	 20170204-77	 232817	 37
02579.wav	 20170204-77	 232817	 50
02580.wav	 20170204-77	 232817	 19
02581.wav	 20170204-77	 232817	 11
02582.wav	 20170204-77	 232817	 64
02583.wav	 20170204-77	 232817	 102
02584.wav	 20170204-77	 232817	 62
02585.wav	 20170204-77	 232817	 101
02586.wav	 20170204-77	 232817	 99
02587.wav	 20170204-77	 232817	 44
02588.wav	 20170204-77	 232817	 90
02589.wav	 20170204-77	 232817	 75
02590.wav	 20170204-77	 232817	 93
02591.wav	 20170204-77	 232817	 23
02592.wav	 20170204-77	 232817	 70
02593.wav	 20170204-77	 232817	 6
02594.wav	 20170204-77	 232817	 58
02595.wav	 20170204-77	 232817	 107
02596.wav	 20170204-77	 232817	 3
02597.wav	 20170204-77	 232817	 49
02598.wav	 20170204-77	 232817	 20
02599.wav	 20170204-77	 232817	 54
02600.wav	 20170204-77	 232817	 10
02601.wav	 20170204-77	 232817	 61
02602.wav	 20170204-77	 232817	 109
02603.wav	 20170204-77	 232817	 24
02604.wav	 20170204-77	 232817	 98
02605.wav	 20170204-77	 232817	 104
02606.wav	 20170204-77	 232817	 103
02607.wav	 20170204-77	 232817	 88
02608.wav	 20170204-77	 232817	 74
02609.wav	 20170204-77	 232817	 108
02610.wav	 20170204-77	 232817	 112
02611.wav	 20170204-77	 232817	 69
02612.wav	 20170204-77	 232817	 30
02613.wav	 20170204-77	 232817	 18
02614.wav	 20170204-77	 232817	 41
02615.wav	 20170204-77	 232817	 86
02616.wav	 20170204-77	 232817	 91
02617.wav	 20170204-77	 232817	 28
02618.wav	 20170204-77	 232817	 77
02619.wav	 20170204-77	 232817	 52
02620.wav	 20170204-77	 232817	 27
02621.wav	 20170205-78	 163939	 4
02622.wav	 20170205-78	 163939	 2
02623.wav	 20170205-78	 163939	 5
02624.wav	 20170205-78	 163939	 1
02625.wav	 20170205-78	 163939	 8
02626.wav	 20170205-78	 163939	 6
02627.wav	 20170205-78	 163939	 7
02628.wav	 20170205-78	 163939	 3
02629.wav	 20170206-79	 081843	 4
02630.wav	 20170206-79	 081843	 5
02631.wav	 20170206-79	 081843	 1
02632.wav	 20170206-79	 081843	 3
02633.wav	 20170206-79	 081843	 2
02634.wav	 20170206-79	 081843	 6
02635.wav	 20170209-80	 040238	 6
02636.wav	 20170209-80	 040238	 5
02637.wav	 20170209-80	 040238	 7
02638.wav	 20170209-80	 040238	 4
02639.wav	 20170209-80	 040238	 8
02640.wav	 20170209-80	 040238	 3
02641.wav	 20170209-80	 040238	 1
02642.wav	 20170209-80	 040238	 2
02643.wav	 20170216-81	 035911	 51
02644.wav	 20170216-81	 035911	 47
02645.wav	 20170216-81	 035911	 43
02646.wav	 20170216-81	 035911	 57
02647.wav	 20170216-81	 035911	 41
02648.wav	 20170216-81	 035911	 52
02649.wav	 20170216-81	 035911	 53
02650.wav	 20170216-81	 035911	 54
02651.wav	 20170216-81	 035911	 50
02652.wav	 20170216-81	 035911	 64
02653.wav	 20170216-81	 035911	 49
02654.wav	 20170216-81	 035911	 56
02655.wav	 20170216-81	 035911	 45
02656.wav	 20170216-81	 035911	 61
02657.wav	 20170216-81	 035911	 44
02658.wav	 20170216-81	 035911	 37
02659.wav	 20170216-81	 035911	 38
02660.wav	 20170216-81	 035911	 40
02661.wav	 20170216-81	 035911	 60
02662.wav	 20170216-81	 035911	 42
02663.wav	 20170216-81	 035911	 59
02664.wav	 20170216-81	 035911	 62
02665.wav	 20170216-81	 035911	 46
02666.wav	 20170216-81	 035911	 48
02667.wav	 20170216-81	 035911	 39
02668.wav	 20170216-81	 035911	 58
02669.wav	 20170216-81	 035911	 55
02670.wav	 20170219-82	 104435	 41
02671.wav	 20170219-82	 104435	 6
02672.wav	 20170219-82	 104435	 52
02673.wav	 20170219-82	 104435	 55
02674.wav	 20170219-82	 104435	 50
02675.wav	 20170219-82	 104435	 40
02676.wav	 20170219-82	 104435	 54
02677.wav	 20170219-82	 104435	 27
02678.wav	 20170219-82	 104435	 18
02679.wav	 20170219-82	 104435	 35
02680.wav	 20170219-82	 104435	 47
02681.wav	 20170219-82	 104435	 44
02682.wav	 20170219-82	 104435	 51
02683.wav	 20170219-82	 104435	 49
02684.wav	 20170219-82	 104435	 36
02685.wav	 20170219-82	 104435	 39
02686.wav	 20170219-82	 104435	 46
02687.wav	 20170219-82	 104435	 53
02688.wav	 20170219-82	 104435	 33
02689.wav	 20170219-82	 104435	 3
02690.wav	 20170219-82	 104435	 8
02691.wav	 20170219-82	 104435	 20
02692.wav	 20170219-82	 104435	 34
02693.wav	 20170219-82	 104435	 56
02694.wav	 20170219-82	 104435	 1
02695.wav	 20170219-82	 104435	 37
02696.wav	 20170219-82	 104435	 22
02697.wav	 20170219-82	 104435	 30
02698.wav	 20170219-82	 104435	 32
02699.wav	 20170219-82	 104435	 7
02700.wav	 20170219-82	 104435	 2
02701.wav	 20170219-82	 104435	 11
02702.wav	 20170219-82	 104435	 58
02703.wav	 20170219-82	 104435	 21
02704.wav	 20170219-82	 104435	 29
02705.wav	 20170219-82	 104435	 57
02706.wav	 20170219-82	 104435	 17
02707.wav	 20170219-82	 104435	 31
02708.wav	 20170219-82	 104435	 14
02709.wav	 20170219-82	 104435	 38
02710.wav	 20170219-82	 104435	 28
02711.wav	 20170219-82	 104435	 4
02712.wav	 20170219-82	 104435	 48
02713.wav	 20170219-82	 104435	 43
02714.wav	 20170219-82	 104435	 12
02715.wav	 20170219-82	 104435	 13
02716.wav	 20170219-82	 104435	 45
02717.wav	 20170219-82	 104435	 5
02718.wav	 20170219-82	 104435	 23
02719.wav	 20170219-82	 104435	 10
02720.wav	 20170219-82	 104435	 42
02721.wav	 20170219-82	 104435	 16
02722.wav	 20170219-82	 104435	 24
02723.wav	 20170219-82	 104435	 25
02724.wav	 20170219-82	 104435	 26
02725.wav	 20170219-82	 104435	 19
02726.wav	 20170219-82	 104435	 9
02727.wav	 20170219-82	 104435	 15
02728.wav	 20170219-82	 104435	 59
02729.wav	 20170227-83	 235904	 5
02730.wav	 20170227-83	 235904	 2
02731.wav	 20170227-83	 235904	 1
02732.wav	 20170227-83	 235904	 6
02733.wav	 20170227-83	 235904	 4
02734.wav	 20170227-83	 235904	 3
02735.wav	 20170301-84	 230755	 6
02736.wav	 20170301-84	 230755	 31
02737.wav	 20170301-84	 230755	 7
02738.wav	 20170301-84	 230755	 22
02739.wav	 20170301-84	 230755	 18
02740.wav	 20170301-84	 230755	 13
02741.wav	 20170301-84	 230755	 37
02742.wav	 20170301-84	 230755	 28
02743.wav	 20170301-84	 230755	 38
02744.wav	 20170301-84	 230755	 34
02745.wav	 20170301-84	 230755	 8
02746.wav	 20170301-84	 230755	 33
02747.wav	 20170301-84	 230755	 30
02748.wav	 20170301-84	 230755	 21
02749.wav	 20170301-84	 230755	 1
02750.wav	 20170301-84	 230755	 32
02751.wav	 20170301-84	 230755	 42
02752.wav	 20170301-84	 230755	 46
02753.wav	 20170301-84	 230755	 11
02754.wav	 20170301-84	 230755	 27
02755.wav	 20170301-84	 230755	 35
02756.wav	 20170301-84	 230755	 29
02757.wav	 20170301-84	 230755	 2
02758.wav	 20170301-84	 230755	 40
02759.wav	 20170301-84	 230755	 3
02760.wav	 20170301-84	 230755	 12
02761.wav	 20170301-84	 230755	 20
02762.wav	 20170301-84	 230755	 39
02763.wav	 20170301-84	 230755	 36
02764.wav	 20170301-84	 230755	 9
02765.wav	 20170301-84	 230755	 5
02766.wav	 20170301-84	 230755	 14
02767.wav	 20170301-84	 230755	 47
02768.wav	 20170301-84	 230755	 15
02769.wav	 20170301-84	 230755	 41
02770.wav	 20170301-84	 230755	 45
02771.wav	 20170301-84	 230755	 25
02772.wav	 20170301-84	 230755	 16
02773.wav	 20170301-84	 230755	 23
02774.wav	 20170301-84	 230755	 19
02775.wav	 20170301-84	 230755	 43
02776.wav	 20170301-84	 230755	 26
02777.wav	 20170301-84	 230755	 4
02778.wav	 20170301-84	 230755	 24
02779.wav	 20170301-84	 230755	 44
02780.wav	 20170301-84	 230755	 10
02781.wav	 20170301-84	 230755	 17
02782.wav	 20170309-85	 095437	 1
02783.wav	 20170309-85	 095437	 3
02784.wav	 20170309-85	 095437	 2
02785.wav	 20170317-86	 072019	 43
02786.wav	 20170317-86	 072019	 3
02787.wav	 20170317-86	 072019	 28
02788.wav	 20170317-86	 072019	 1
